date,user_id,employment_status,emotion_tag,song_name,distribution_type,song_exposed,song_clicked,detail_clicked,play_started,play_progress,favorite,share,comment,artist_page_visit,follow_artist,artist_name
2026-09-13,U00988,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U00989,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U00989,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-13,U00990,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00990,求职中,焦虑,开心最重要,互动推荐,1,1,1,1,0.89,0,0,0,0,0,才才
2026-09-13,U00991,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00991,职场新人,假期被工作占据,Sunday,互动推荐,1,1,0,1,0.8411,0,0,0,1,0,关浩德Walter
2026-09-17,U00992,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U00992,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,0,1,0.6342,0,0,0,0,0,大都会乐团
2026-09-16,U00993,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U00993,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-14,U00994,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00994,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,0,1,0.9091,0,0,0,0,0,就是哈比
2026-09-13,U00995,职场新人,,快乐着疲惫,BGM,1,0,1,1,1.0,0,0,0,0,0,DEN
2026-09-13,U00995,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-11,U00996,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U00996,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,1,0,1,0.352,0,0,0,0,0,雷同二友
2026-09-12,U00997,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00997,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-17,U00998,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U00998,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.5783,0,0,0,0,0,才才
2026-09-15,U00999,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,1.0,0,0,0,0,0,张三七_
2026-09-15,U00999,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,0.8915,0,0,0,0,0,陈以诺Sarah
2026-09-12,U01000,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01000,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-11,U01001,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01001,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-12,U01002,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01003,职场新人,,快乐着疲惫,BGM,1,0,1,1,1.0,0,0,0,1,1,DEN
2026-09-16,U01003,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,0,1,1.0,0,0,0,0,0,大都会乐团
2026-09-14,U01004,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01004,职场新人,假期被工作占据,Sunday,互动推荐,1,0,0,0,0.0,0,0,0,0,0,关浩德Walter
2026-09-11,U01005,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01005,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,1.0,0,0,0,1,0,陈以诺Sarah
2026-09-16,U01006,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01007,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01007,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-12,U01008,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01008,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-11,U01009,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01009,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,1.0,0,0,0,0,0,门门
2026-09-14,U01010,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01010,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-16,U01011,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01011,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,0.0439,0,0,0,0,0,门门
2026-09-16,U01012,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01012,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,0.3378,0,0,0,0,0,门门
2026-09-11,U01013,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01013,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-17,U01014,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01014,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,1.0,0,0,0,1,0,陈以诺Sarah
2026-09-17,U01015,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U01015,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,1,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-16,U01016,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01016,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-13,U01017,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.6238,0,1,0,0,0,张三七_
2026-09-12,U01018,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01019,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01019,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,1,1,0.376,0,0,0,0,0,就是哈比
2026-09-17,U01020,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01021,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01022,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01022,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,0.7707,1,0,0,0,0,门门
2026-09-12,U01023,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01023,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,0.3114,0,0,0,0,0,陈以诺Sarah
2026-09-14,U01024,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01024,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-13,U01025,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01025,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,1,0,0,0.0,0,0,0,0,0,裘德
2026-09-15,U01026,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01027,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01028,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01029,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01029,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-12,U01030,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01030,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-16,U01031,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01031,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-15,U01032,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01032,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-11,U01033,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01033,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-13,U01034,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01034,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,1,1.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-11,U01035,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01035,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-12,U01036,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01036,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,1.0,0,0,0,0,0,门门
2026-09-16,U01037,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01038,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01038,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-14,U01039,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01039,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-17,U01040,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01041,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01041,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,0,1,0.0248,0,0,0,0,0,Matt吕彦良
2026-09-15,U01042,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01042,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-14,U01043,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01044,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01045,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01045,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-13,U01046,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01047,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01047,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-13,U01048,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01048,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-11,U01049,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01049,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-12,U01050,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01050,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,1,0,1,0.6033,0,0,0,0,0,裘德
2026-09-12,U01051,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01052,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01052,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-13,U01053,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01054,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01054,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-15,U01055,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01055,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-15,U01056,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01056,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,0,1,0.1329,0,0,0,0,0,就是哈比
2026-09-14,U01057,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01057,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-17,U01058,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U01058,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-13,U01059,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01059,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,0.9426,0,0,0,0,0,动物园钉子户
2026-09-12,U01060,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01060,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-16,U01061,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01061,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,0.976,0,0,0,0,0,陈以诺Sarah
2026-09-14,U01062,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U01062,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,0,1,0.0427,0,0,0,0,0,就是哈比
2026-09-11,U01063,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01064,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01064,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-13,U01065,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01065,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,1,1,0.1367,1,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-13,U01066,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01066,求职中,焦虑,开心最重要,互动推荐,1,1,0,0,0.0,0,0,0,0,0,才才
2026-09-11,U01067,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01067,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-15,U01068,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01068,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.5427,0,1,0,0,0,才才
2026-09-14,U01069,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01069,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-11,U01070,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01070,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-13,U01071,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01071,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.4642,0,0,0,0,0,才才
2026-09-12,U01072,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01072,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-12,U01073,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.8325,0,0,0,0,0,张三七_
2026-09-12,U01073,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-17,U01074,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01074,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,0.0504,0,0,0,0,0,门门
2026-09-16,U01075,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01075,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,1,1,0.1407,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-12,U01076,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01076,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-11,U01077,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U01077,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-16,U01078,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01078,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,0,1,0.8647,1,0,0,0,0,Matt吕彦良
2026-09-11,U01079,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01080,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01080,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-17,U01081,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U01081,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-15,U01082,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01082,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,0.6933,0,0,0,0,0,门门
2026-09-17,U01083,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U01083,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-15,U01084,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U01084,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-17,U01085,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.596,0,0,0,0,0,张三七_
2026-09-15,U01086,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.2472,0,0,0,0,0,张三七_
2026-09-15,U01086,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,1,1,0.4303,0,1,0,0,0,陈以诺Sarah
2026-09-13,U01087,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01087,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-15,U01088,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01088,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-12,U01089,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.7691,0,0,0,0,0,张三七_
2026-09-12,U01089,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,1.0,0,0,0,0,0,才才
2026-09-17,U01090,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.8049,0,0,0,0,0,张三七_
2026-09-17,U01090,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,0,1,1.0,0,0,0,0,0,就是哈比
2026-09-13,U01091,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01091,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-16,U01092,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01093,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U01093,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,1,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-13,U01094,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01094,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,0,1,0.5581,0,0,0,1,0,Matt吕彦良
2026-09-11,U01095,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01095,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-17,U01096,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01097,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01097,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,1,0,1,0.8638,1,0,0,0,0,雷同二友
2026-09-15,U01098,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01098,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,0.8683,0,0,0,0,0,门门
2026-09-13,U01099,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U01099,求职中,焦虑,开心最重要,互动推荐,1,1,1,0,0.0,0,0,0,0,0,才才
2026-09-14,U01100,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U01100,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-16,U01101,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U01102,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01102,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,0,1,1.0,0,0,0,0,0,大都会乐团
2026-09-12,U01103,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U01103,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-16,U01104,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U01104,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-17,U01105,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U01105,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,0,0,0,0.0,0,0,0,0,0,裘德
2026-09-15,U01106,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U01106,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-12,U01107,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U01107,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,1,0.0275,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-11,U01108,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U01108,求职中,焦虑,开心最重要,互动推荐,1,1,1,1,0.8315,1,0,0,0,0,才才
